Weight:RedKG
Weight up or down:down
Sample Freq:4000Hz
Impulse lenght:3sec
TID(SEC);AMP(V) Channel 1;AMP(V) Channel 2;CLASS
0.301;1.576850004107639;1.5850620578978056;0
0.30125;1.576850004107639;1.5847212648456876;0
0.3015;1.5765140367056378;1.581994920428743;0
0.30175;1.5765140367056378;1.5792685760117984;0
0.302;1.576850004107639;1.57722381769909;0
0.30225;1.5765140367056378;1.5768830246469718;0
0.3025;1.5761780693036365;1.577564610751208;0
0.30275;1.5761780693036365;1.577564610751208;0
0.303;1.5761780693036365;1.5779054038033262;0
0.30325;1.5765140367056378;1.5782461968554442;0
0.3035;1.5765140367056378;1.5779054038033262;0
0.30375;1.5765140367056378;1.577564610751208;0
0.304;1.5758421019016353;1.57722381769909;0
0.30425;1.5761780693036365;1.57722381769909;0
0.3045;1.5758421019016353;1.57722381769909;0
0.30475;1.5758421019016353;1.5782461968554442;0
0.305;1.5758421019016353;1.5789277829596804;0
0.30525;1.5758421019016353;1.5796093690639166;0
0.3055;1.5758421019016353;1.5792685760117984;0
0.30575;1.5758421019016353;1.5785869899075622;0
0.306;1.5758421019016353;1.5782461968554442;0
0.30625;1.5758421019016353;1.5782461968554442;0
0.3065;1.5761780693036365;1.5782461968554442;0
0.30675;1.5761780693036365;1.5782461968554442;0
0.307;1.575506134499634;1.5785869899075622;0
0.30725;1.5751701670976326;1.5789277829596804;0
0.3075;1.5751701670976326;1.5792685760117984;0
0.30775;1.575506134499634;1.5789277829596804;0
0.308;1.5758421019016353;1.5782461968554442;0
0.30825;1.575506134499634;1.5782461968554442;0
0.3085;1.5751701670976326;1.5782461968554442;0
0.30875;1.575506134499634;1.5782461968554442;0
0.309;1.575506134499634;1.577564610751208;0
0.30925;1.5758421019016353;1.5768830246469718;0
0.3095;1.575506134499634;1.5758606454906177;0
0.30975;1.575506134499634;1.5748382663342635;0
0.31;1.5761780693036365;1.5744974732821455;0
0.31025;1.5758421019016353;1.5738158871779093;0
0.3105;1.5758421019016353;1.5731343010736731;0
0.31075;1.5761780693036365;1.5731343010736731;0
0.311;1.5758421019016353;1.5731343010736731;0
0.31125;1.5758421019016353;1.5731343010736731;0
0.3115;1.5758421019016353;1.5734750941257911;0
0.31175;1.5758421019016353;1.5738158871779093;0
0.312;1.5751701670976326;1.5744974732821455;0
0.31225;1.5751701670976326;1.5751790593863815;0
0.3125;1.5758421019016353;1.5758606454906177;0
0.31275;1.575506134499634;1.5755198524384997;0
0.313;1.575506134499634;1.5762014385427359;0
0.31325;1.5751701670976326;1.5765422315948538;0
0.3135;1.5751701670976326;1.5768830246469718;0
0.31375;1.5751701670976326;1.5768830246469718;0
0.314;1.575506134499634;1.5768830246469718;0
0.31425;1.5758421019016353;1.5758606454906177;0
0.3145;1.5761780693036365;1.5727935080215552;0
0.31475;1.5758421019016353;1.5710895427609648;0
0.315;1.5751701670976326;1.5704079566567286;0
0.31525;1.5748341996956314;1.5714303358130828;0
0.3155;1.5751701670976326;1.5751790593863815;0
0.31575;1.5751701670976326;1.5768830246469718;0
0.316;1.5751701670976326;1.577564610751208;0
0.31625;1.5751701670976326;1.5765422315948538;0
0.3165;1.5751701670976326;1.5744974732821455;0
0.31675;1.575506134499634;1.5727935080215552;0
0.317;1.575506134499634;1.571771128865201;0
0.31725;1.5761780693036365;1.571771128865201;0
0.3175;1.5758421019016353;1.571771128865201;0
0.31775;1.5758421019016353;1.571771128865201;0
0.318;1.5761780693036365;1.571771128865201;0
0.31825;1.576850004107639;1.5714303358130828;0
0.3185;1.576850004107639;1.571771128865201;0
0.31875;1.5765140367056378;1.571771128865201;0
0.319;1.5761780693036365;1.572111921917319;0
0.31925;1.5761780693036365;1.572111921917319;0
0.3195;1.5761780693036365;1.572111921917319;0
0.31975;1.5758421019016353;1.5727935080215552;0
0.32;1.5761780693036365;1.5727935080215552;0
0.32025;1.5761780693036365;1.5727935080215552;0
0.3205;1.5765140367056378;1.5731343010736731;0
0.32075;1.5761780693036365;1.5734750941257911;0
0.321;1.5761780693036365;1.5738158871779093;0
0.32125;1.5761780693036365;1.5744974732821455;0
0.3215;1.5758421019016353;1.5748382663342635;0
0.32175;1.575506134499634;1.5751790593863815;0
0.322;1.575506134499634;1.5758606454906177;0
0.32225;1.575506134499634;1.5768830246469718;0
0.3225;1.5751701670976326;1.5785869899075622;0
0.32275;1.5751701670976326;1.5802909551681525;0
0.323;1.5751701670976326;1.581313334324507;0
0.32325;1.5748341996956314;1.581994920428743;0
0.3235;1.5748341996956314;1.581994920428743;0
0.32375;1.5744982322936303;1.581654127376625;0
0.324;1.5748341996956314;1.5806317482202707;0
0.32425;1.5748341996956314;1.5796093690639166;0
0.3245;1.5751701670976326;1.5789277829596804;0
0.32475;1.5748341996956314;1.5785869899075622;0
0.325;1.5744982322936303;1.5779054038033262;0
0.32525;1.574162264891629;1.5782461968554442;0
0.3255;1.574162264891629;1.5785869899075622;0
0.32575;1.574162264891629;1.5799501621160346;0
0.326;1.574162264891629;1.581994920428743;0
0.32625;1.574162264891629;1.5830172995850973;0
0.3265;1.574162264891629;1.5843804717935694;0
0.32675;1.574162264891629;1.5854028509499236;0
0.327;1.5744982322936303;1.5857436440020418;0
0.32725;1.5744982322936303;1.5857436440020418;0
0.3275;1.5748341996956314;1.5857436440020418;0
0.32775;1.5748341996956314;1.5857436440020418;0
0.328;1.5744982322936303;1.5857436440020418;0
0.32825;1.5744982322936303;1.5847212648456876;0
0.3285;1.5748341996956314;1.5840396787414515;0
0.32875;1.5751701670976326;1.5840396787414515;0
0.329;1.575506134499634;1.5836988856893333;0
0.32925;1.575506134499634;1.5836988856893333;0
0.3295;1.5761780693036365;1.5833580926372153;0
0.32975;1.5758421019016353;1.582676506532979;0
0.33;1.5758421019016353;1.581994920428743;0
0.33025;1.575506134499634;1.581654127376625;0
0.3305;1.5758421019016353;1.581654127376625;0
0.33075;1.5758421019016353;1.582335713480861;0
0.331;1.5758421019016353;1.582676506532979;0
0.33125;1.5758421019016353;1.582676506532979;0
0.3315;1.5761780693036365;1.5806317482202707;0
0.33175;1.5758421019016353;1.5796093690639166;0
0.332;1.575506134499634;1.5792685760117984;0
0.33225;1.575506134499634;1.5809725412723887;0
0.3325;1.5751701670976326;1.5836988856893333;0
0.33275;1.5751701670976326;1.5857436440020418;0
0.333;1.575506134499634;1.586425230106278;0
0.33325;1.575506134499634;1.586766023158396;0
0.3335;1.575506134499634;1.587106816210514;0
0.33375;1.5751701670976326;1.587106816210514;0
0.334;1.575506134499634;1.5874476092626322;0
0.33425;1.5751701670976326;1.5874476092626322;0
0.3345;1.5751701670976326;1.5877884023147502;0
0.33475;1.5751701670976326;1.5874476092626322;0
0.335;1.575506134499634;1.5874476092626322;0
0.33525;1.575506134499634;1.5877884023147502;0
0.3355;1.5751701670976326;1.5877884023147502;0
0.33575;1.5748341996956314;1.5881291953668684;0
0.336;1.5751701670976326;1.5881291953668684;0
0.33625;1.5751701670976326;1.5874476092626322;0
0.3365;1.575506134499634;1.586425230106278;0
0.33675;1.5758421019016353;1.5854028509499236;0
0.337;1.5758421019016353;1.5843804717935694;0
0.33725;1.575506134499634;1.5840396787414515;0
0.3375;1.5758421019016353;1.5833580926372153;0
0.33775;1.575506134499634;1.5840396787414515;0
0.338;1.5751701670976326;1.5840396787414515;0
0.33825;1.575506134499634;1.5843804717935694;0
0.3385;1.5751701670976326;1.5847212648456876;0
0.33875;1.5751701670976326;1.5847212648456876;0
0.339;1.5751701670976326;1.5847212648456876;0
0.33925;1.5748341996956314;1.5840396787414515;0
0.3395;1.5744982322936303;1.5833580926372153;0
0.33975;1.5748341996956314;1.581994920428743;0
0.34;1.5748341996956314;1.5809725412723887;0
0.34025;1.5748341996956314;1.5792685760117984;0
0.3405;1.5748341996956314;1.5782461968554442;0
0.34075;1.574162264891629;1.57722381769909;0
0.341;1.5738262974896275;1.5768830246469718;0
0.34125;1.5738262974896275;1.5768830246469718;0
0.3415;1.5738262974896275;1.5779054038033262;0
0.34175;1.5744982322936303;1.5789277829596804;0
0.342;1.5748341996956314;1.5796093690639166;0
0.34225;1.5751701670976326;1.5799501621160346;0
0.3425;1.5748341996956314;1.5796093690639166;0
0.34275;1.5748341996956314;1.5785869899075622;0
0.343;1.5751701670976326;1.577564610751208;0
0.34325;1.575506134499634;1.577564610751208;0
0.3435;1.575506134499634;1.5782461968554442;0
0.34375;1.575506134499634;1.5785869899075622;0
0.344;1.5751701670976326;1.5792685760117984;0
0.34425;1.5748341996956314;1.5796093690639166;0
0.3445;1.5748341996956314;1.5799501621160346;0
0.34475;1.5748341996956314;1.5802909551681525;0
0.345;1.5744982322936303;1.5806317482202707;0
0.34525;1.5738262974896275;1.5789277829596804;0
0.3455;1.5734903300876264;1.5768830246469718;0
0.34575;1.573154362685625;1.5744974732821455;0
0.346;1.573154362685625;1.5731343010736731;0
0.34625;1.573154362685625;1.5714303358130828;0
0.3465;1.573154362685625;1.5700671636046106;0
0.34675;1.573154362685625;1.5683631983440203;0
0.347;1.5734903300876264;1.567000026135548;0
0.34725;1.5738262974896275;1.5659776469791937;0
0.3475;1.5738262974896275;1.5646144747707214;0
0.34775;1.5738262974896275;1.5635920956143672;0
0.348;1.5734903300876264;1.562569716458013;0
0.34825;1.573154362685625;1.5618881303537768;0
0.3485;1.573154362685625;1.5615473373016588;0
0.34875;1.5724824278816225;1.5618881303537768;0
0.349;1.5728183952836239;1.5622289234058948;0
0.34925;1.5724824278816225;1.5632513025622492;0
0.3495;1.5724824278816225;1.5642736817186034;0
0.34975;1.5721464604796211;1.5659776469791937;0
0.35;1.5721464604796211;1.5673408191876659;0
0.35025;1.57181049307762;1.5690447844482562;0
0.3505;1.57181049307762;1.5707487497088466;0
0.35075;1.5714745256756188;1.5727935080215552;0
0.351;1.57181049307762;1.5748382663342635;0
0.35125;1.5711385582736175;1.5755198524384997;0
0.3515;1.5714745256756188;1.5731343010736731;0
0.35175;1.57181049307762;1.5714303358130828;0
0.352;1.5721464604796211;1.5710895427609648;0
0.35225;1.5721464604796211;1.572452714969437;0
0.3525;1.57181049307762;1.5748382663342635;0
0.35275;1.57181049307762;1.5765422315948538;0
0.353;1.5721464604796211;1.577564610751208;0
0.35325;1.5728183952836239;1.5789277829596804;0
0.3535;1.5724824278816225;1.5799501621160346;0
0.35375;1.5721464604796211;1.5806317482202707;0
0.354;1.57181049307762;1.581654127376625;0
0.35425;1.5724824278816225;1.582676506532979;0
0.3545;1.5724824278816225;1.5843804717935694;0
0.35475;1.573154362685625;1.5850620578978056;0
0.355;1.573154362685625;1.5854028509499236;0
0.35525;1.5734903300876264;1.586425230106278;0
0.3555;1.5734903300876264;1.5874476092626322;0
0.35575;1.5738262974896275;1.5881291953668684;0
0.356;1.574162264891629;1.5891515745232225;0
0.35625;1.574162264891629;1.5901739536795767;0
0.3565;1.574162264891629;1.5915371258880489;0
0.35675;1.5748341996956314;1.5925595050444032;0
0.357;1.5751701670976326;1.5929002980965212;0
0.35725;1.5748341996956314;1.591877918940167;0
0.3575;1.5748341996956314;1.5894923675753405;0
0.35775;1.5748341996956314;1.586766023158396;0
0.358;1.5748341996956314;1.5836988856893333;0
0.35825;1.5748341996956314;1.5802909551681525;0
0.3585;1.5748341996956314;1.57722381769909;0
0.35875;1.575506134499634;1.5751790593863815;0
0.359;1.5761780693036365;1.5738158871779093;0
0.35925;1.5761780693036365;1.5714303358130828;0
0.3595;1.5761780693036365;1.567000026135548;0
0.35975;1.5761780693036365;1.5646144747707214;0
0.36;1.5761780693036365;1.5622289234058948;0
0.36025;1.5761780693036365;1.5605249581453045;0
0.3605;1.5761780693036365;1.5584801998325961;0
0.36075;1.5761780693036365;1.5567762345720058;0
0.361;1.5761780693036365;1.5571170276241237;0
0.36125;1.5761780693036365;1.557457820676242;0
0.3615;1.5761780693036365;1.5605249581453045;0
0.36175;1.5758421019016353;1.5632513025622492;0
0.362;1.5761780693036365;1.5649552678228396;0
0.36225;1.5765140367056378;1.5652960608749575;0
0.3625;1.5765140367056378;1.5656368539270755;0
0.36275;1.5765140367056378;1.5656368539270755;0
0.363;1.5765140367056378;1.5656368539270755;0
0.36325;1.5765140367056378;1.56665923308343;0
0.3635;1.5765140367056378;1.5673408191876659;0
0.36375;1.5771859715096403;1.568022405291902;0
0.364;1.5775219389116417;1.5690447844482562;0
0.36425;1.5775219389116417;1.5704079566567286;0
0.3645;1.576850004107639;1.571771128865201;0
0.36475;1.5765140367056378;1.5731343010736731;0
0.365;1.5761780693036365;1.5744974732821455;0
0.36525;1.5765140367056378;1.5755198524384997;0
0.3655;1.5765140367056378;1.5758606454906177;0
0.36575;1.576850004107639;1.5758606454906177;0
0.366;1.576850004107639;1.5758606454906177;0
0.36625;1.576850004107639;1.5762014385427359;0
0.3665;1.576850004107639;1.5765422315948538;0
0.36675;1.576850004107639;1.5762014385427359;0
0.367;1.576850004107639;1.5765422315948538;0
0.36725;1.576850004107639;1.5765422315948538;0
0.3675;1.576850004107639;1.5744974732821455;0
0.36775;1.576850004107639;1.5741566802300273;0
0.368;1.5761780693036365;1.5741566802300273;0
0.36825;1.5761780693036365;1.5744974732821455;0
0.3685;1.5758421019016353;1.5744974732821455;0
0.36875;1.5758421019016353;1.5751790593863815;0
0.369;1.5758421019016353;1.5755198524384997;0
0.36925;1.5758421019016353;1.5768830246469718;0
0.3695;1.5758421019016353;1.5799501621160346;0
0.36975;1.5758421019016353;1.582676506532979;0
0.37;1.575506134499634;1.5833580926372153;0
0.37025;1.5758421019016353;1.5833580926372153;0
0.3705;1.5751701670976326;1.5833580926372153;0
0.37075;1.5748341996956314;1.5836988856893333;0
0.371;1.5744982322936303;1.5836988856893333;0
0.37125;1.5751701670976326;1.5840396787414515;0
0.3715;1.5748341996956314;1.5840396787414515;0
0.37175;1.5751701670976326;1.5843804717935694;0
0.372;1.5751701670976326;1.5847212648456876;0
0.37225;1.5748341996956314;1.5850620578978056;0
0.3725;1.5751701670976326;1.5854028509499236;0
0.37275;1.5748341996956314;1.5854028509499236;0
0.373;1.575506134499634;1.5857436440020418;0
0.37325;1.5758421019016353;1.5850620578978056;0
0.3735;1.5761780693036365;1.5850620578978056;0
0.37375;1.575506134499634;1.5847212648456876;0
0.374;1.575506134499634;1.5843804717935694;0
0.37425;1.5758421019016353;1.5833580926372153;0
0.3745;1.5758421019016353;1.581654127376625;0
0.37475;1.5761780693036365;1.5806317482202707;0
0.375;1.576850004107639;1.5796093690639166;0
0.37525;1.5775219389116417;1.5779054038033262;0
0.3755;1.5778579063136429;1.5748382663342635;0
0.37575;1.578193873715644;1.5734750941257911;0
0.376;1.5785298411176454;1.5731343010736731;0
0.37625;1.5788658085196468;1.5727935080215552;0
0.3765;1.579201775921648;1.5710895427609648;0
0.37675;1.5785298411176454;1.5697263705524924;0
0.377;1.5778579063136429;1.5687039913961383;0
0.37725;1.5775219389116417;1.5704079566567286;0
0.3775;1.5778579063136429;1.5744974732821455;0
0.37775;1.5775219389116417;1.5768830246469718;0
0.378;1.5775219389116417;1.5779054038033262;0
0.37825;1.5775219389116417;1.5779054038033262;0
0.3785;1.5775219389116417;1.5779054038033262;0
0.37875;1.5775219389116417;1.5779054038033262;0
0.379;1.5775219389116417;1.577564610751208;0
0.37925;1.5771859715096403;1.5768830246469718;0
0.3795;1.5775219389116417;1.5768830246469718;0
0.37975;1.5775219389116417;1.5765422315948538;0
0.38;1.5775219389116417;1.5768830246469718;0
0.38025;1.5771859715096403;1.5765422315948538;0
0.3805;1.576850004107639;1.5762014385427359;0
0.38075;1.576850004107639;1.5755198524384997;0
0.381;1.5765140367056378;1.5755198524384997;0
0.38125;1.5765140367056378;1.5758606454906177;0
0.3815;1.5765140367056378;1.5755198524384997;0
0.38175;1.576850004107639;1.5751790593863815;0
0.382;1.576850004107639;1.5748382663342635;0
0.38225;1.576850004107639;1.5748382663342635;0
0.3825;1.576850004107639;1.5751790593863815;0
0.38275;1.576850004107639;1.5748382663342635;0
0.383;1.576850004107639;1.5748382663342635;0
0.38325;1.5765140367056378;1.5748382663342635;0
0.3835;1.576850004107639;1.5751790593863815;0
0.38375;1.5765140367056378;1.5751790593863815;0
0.384;1.5765140367056378;1.5748382663342635;0
0.38425;1.5761780693036365;1.5744974732821455;0
0.3845;1.5765140367056378;1.5744974732821455;0
0.38475;1.5761780693036365;1.5744974732821455;0
0.385;1.5758421019016353;1.5758606454906177;0
0.38525;1.5761780693036365;1.577564610751208;0
0.3855;1.5761780693036365;1.5785869899075622;0
0.38575;1.575506134499634;1.5796093690639166;0
0.386;1.5758421019016353;1.5809725412723887;0
0.38625;1.5758421019016353;1.5809725412723887;0
0.3865;1.575506134499634;1.5782461968554442;0
0.38675;1.575506134499634;1.5765422315948538;0
0.387;1.575506134499634;1.5751790593863815;0
0.38725;1.5758421019016353;1.5755198524384997;0
0.3875;1.575506134499634;1.5782461968554442;0
0.38775;1.575506134499634;1.5796093690639166;0
0.388;1.5751701670976326;1.5799501621160346;0
0.38825;1.5748341996956314;1.5792685760117984;0
0.3885;1.5744982322936303;1.5785869899075622;0
0.38875;1.5744982322936303;1.57722381769909;0
0.389;1.5748341996956314;1.5765422315948538;0
0.38925;1.5748341996956314;1.5762014385427359;0
0.3895;1.5748341996956314;1.5762014385427359;0
0.38975;1.5748341996956314;1.5755198524384997;0
0.39;1.5748341996956314;1.5744974732821455;0
0.39025;1.5744982322936303;1.5734750941257911;0
0.3905;1.5744982322936303;1.5727935080215552;0
0.39075;1.5748341996956314;1.5714303358130828;0
0.391;1.5748341996956314;1.5700671636046106;0
0.39125;1.5748341996956314;1.568022405291902;0
0.3915;1.5748341996956314;1.5663184400313117;0
0.39175;1.5748341996956314;1.5646144747707214;0
0.392;1.5744982322936303;1.562910509510131;0
0.39225;1.5744982322936303;1.5618881303537768;0
0.3925;1.5748341996956314;1.5615473373016588;0
0.39275;1.5748341996956314;1.5615473373016588;0
0.393;1.5744982322936303;1.5618881303537768;0
0.39325;1.5744982322936303;1.562569716458013;0
0.3935;1.574162264891629;1.5635920956143672;0
0.39375;1.574162264891629;1.5646144747707214;0
0.394;1.5738262974896275;1.5656368539270755;0
0.39425;1.5744982322936303;1.5663184400313117;0
0.3945;1.5744982322936303;1.5673408191876659;0
0.39475;1.5748341996956314;1.567681612239784;0
0.395;1.5751701670976326;1.5690447844482562;0
0.39525;1.5751701670976326;1.5690447844482562;0
0.3955;1.5751701670976326;1.5693855775003744;0
0.39575;1.5748341996956314;1.5690447844482562;0
0.396;1.5748341996956314;1.5693855775003744;0
0.39625;1.5748341996956314;1.5697263705524924;0
0.3965;1.5751701670976326;1.5704079566567286;0
0.39675;1.5751701670976326;1.5710895427609648;0
0.397;1.5748341996956314;1.571771128865201;0
0.39725;1.5748341996956314;1.5727935080215552;0
0.3975;1.5751701670976326;1.5731343010736731;0
0.39775;1.5751701670976326;1.5734750941257911;0
0.398;1.5748341996956314;1.5731343010736731;0
0.39825;1.5748341996956314;1.5727935080215552;0
0.3985;1.5751701670976326;1.5727935080215552;0
0.39875;1.5751701670976326;1.572111921917319;0
0.399;1.5744982322936303;1.571771128865201;0
0.39925;1.5744982322936303;1.571771128865201;0
0.3995;1.575506134499634;1.5714303358130828;0
0.39975;1.5758421019016353;1.5710895427609648;0
0.4;1.575506134499634;1.5704079566567286;0
0.40025;1.5748341996956314;1.5690447844482562;0
0.4005;1.575506134499634;1.5683631983440203;0
0.40075;1.5751701670976326;1.5687039913961383;0
0.401;1.5751701670976326;1.5683631983440203;0
0.40125;1.575506134499634;1.567681612239784;0
0.4015;1.5751701670976326;1.5642736817186034;0
0.40175;1.5748341996956314;1.5608657511974227;0
0.402;1.574162264891629;1.5591617859368323;0
0.40225;1.574162264891629;1.558820992884714;0
0.4025;1.5744982322936303;1.5605249581453045;0
0.40275;1.5744982322936303;1.5615473373016588;0
0.403;1.574162264891629;1.5615473373016588;0
0.40325;1.574162264891629;1.5618881303537768;0
0.4035;1.574162264891629;1.562569716458013;0
0.40375;1.5738262974896275;1.5635920956143672;0
0.404;1.5738262974896275;1.5646144747707214;0
0.40425;1.574162264891629;1.5656368539270755;0
0.4045;1.5744982322936303;1.56665923308343;0
0.40475;1.5744982322936303;1.567681612239784;0
0.405;1.574162264891629;1.5687039913961383;0
0.40525;1.574162264891629;1.5697263705524924;0
0.4055;1.574162264891629;1.5704079566567286;0
0.40575;1.5748341996956314;1.5707487497088466;0
0.406;1.5744982322936303;1.5714303358130828;0
0.40625;1.574162264891629;1.572111921917319;0
0.4065;1.574162264891629;1.572111921917319;0
0.40675;1.5738262974896275;1.572111921917319;0
0.407;1.574162264891629;1.571771128865201;0
0.40725;1.5744982322936303;1.5707487497088466;0
0.4075;1.5744982322936303;1.5697263705524924;0
0.40775;1.5748341996956314;1.5683631983440203;0
0.408;1.5748341996956314;1.567681612239784;0
0.40825;1.5744982322936303;1.567000026135548;0
0.4085;1.574162264891629;1.5663184400313117;0
0.40875;1.574162264891629;1.5659776469791937;0
0.409;1.5738262974896275;1.5663184400313117;0
0.40925;1.574162264891629;1.5663184400313117;0
0.4095;1.5748341996956314;1.5639328886664852;0
0.40975;1.5744982322936303;1.562569716458013;0
0.41;1.5738262974896275;1.5622289234058948;0
0.41025;1.574162264891629;1.5642736817186034;0
0.4105;1.574162264891629;1.5690447844482562;0
0.41075;1.5744982322936303;1.5727935080215552;0
0.411;1.5744982322936303;1.5748382663342635;0
0.41125;1.5744982322936303;1.5755198524384997;0
0.4115;1.5744982322936303;1.5751790593863815;0
0.41175;1.5744982322936303;1.572452714969437;0
0.412;1.574162264891629;1.5683631983440203;0
0.41225;1.574162264891629;1.5646144747707214;0
0.4125;1.5738262974896275;1.5612065442495406;0
0.41275;1.5734903300876264;1.5581394067804781;0
0.413;1.574162264891629;1.5564354415198878;0
0.41325;1.5744982322936303;1.5543906832071792;0
0.4135;1.5744982322936303;1.5526867179465889;0
0.41375;1.5744982322936303;1.5516643387902347;0
0.414;1.574162264891629;1.5509827526859985;0
0.41425;1.574162264891629;1.5503011665817625;0
0.4145;1.5738262974896275;1.5492787874254081;0
0.41475;1.5738262974896275;1.5489379943732902;0
0.415;1.5738262974896275;1.5489379943732902;0
0.41525;1.574162264891629;1.5485972013211722;0
0.4155;1.5744982322936303;1.5489379943732902;0
0.41575;1.5751701670976326;1.5499603735296443;0
0.416;1.5748341996956314;1.5509827526859985;0
0.41625;1.5748341996956314;1.552005131842353;0
0.4165;1.5751701670976326;1.553709097102943;0
0.41675;1.5751701670976326;1.5557538554156516;0
0.417;1.5758421019016353;1.55779861372836;0
0.41725;1.5761780693036365;1.5591617859368323;0
0.4175;1.5761780693036365;1.5591617859368323;0
0.41775;1.5758421019016353;1.5591617859368323;0
0.418;1.575506134499634;1.5598433720410685;0
0.41825;1.5758421019016353;1.5608657511974227;0
0.4185;1.5758421019016353;1.5635920956143672;0
0.41875;1.575506134499634;1.5656368539270755;0
0.419;1.5748341996956314;1.568022405291902;0
0.41925;1.5751701670976326;1.5697263705524924;0
0.4195;1.575506134499634;1.5710895427609648;0
0.41975;1.575506134499634;1.572452714969437;0
0.42;1.575506134499634;1.5731343010736731;0
0.42025;1.5751701670976326;1.5741566802300273;0
0.4205;1.5751701670976326;1.5744974732821455;0
0.42075;1.5751701670976326;1.5751790593863815;0
0.421;1.5748341996956314;1.5751790593863815;0
0.42125;1.574162264891629;1.5765422315948538;0
0.4215;1.5738262974896275;1.5779054038033262;0
0.42175;1.5734903300876264;1.5789277829596804;0
0.422;1.5738262974896275;1.5796093690639166;0
0.42225;1.574162264891629;1.5799501621160346;0
0.4225;1.5738262974896275;1.5799501621160346;0
0.42275;1.574162264891629;1.5809725412723887;0
0.423;1.5734903300876264;1.581654127376625;0
0.42325;1.5734903300876264;1.581994920428743;0
0.4235;1.5734903300876264;1.582335713480861;0
0.42375;1.5734903300876264;1.582335713480861;0
0.424;1.5734903300876264;1.581654127376625;0
0.42425;1.573154362685625;1.5809725412723887;0
0.4245;1.5734903300876264;1.5809725412723887;0
0.42475;1.5738262974896275;1.5802909551681525;0
0.425;1.5744982322936303;1.5799501621160346;0
0.42525;1.5751701670976326;1.5785869899075622;0
0.4255;1.575506134499634;1.5755198524384997;0
0.42575;1.5758421019016353;1.5734750941257911;0
0.426;1.575506134499634;1.572111921917319;0
0.42625;1.5758421019016353;1.571771128865201;0
0.4265;1.5758421019016353;1.5744974732821455;0
0.42675;1.5758421019016353;1.5762014385427359;0
0.427;1.5761780693036365;1.57722381769909;0
0.42725;1.5758421019016353;1.5779054038033262;0
0.4275;1.5761780693036365;1.5785869899075622;0
0.42775;1.576850004107639;1.5789277829596804;0
0.428;1.576850004107639;1.5799501621160346;0
0.42825;1.5771859715096403;1.5806317482202707;0
0.4285;1.5778579063136429;1.581313334324507;0
0.42875;1.578193873715644;1.582335713480861;0
0.429;1.578193873715644;1.5833580926372153;0
0.42925;1.5778579063136429;1.5840396787414515;0
0.4295;1.5778579063136429;1.5850620578978056;0
0.42975;1.5775219389116417;1.5857436440020418;0
0.43;1.5775219389116417;1.586425230106278;0
0.43025;1.5775219389116417;1.587106816210514;0
0.4305;1.5775219389116417;1.5874476092626322;0
0.43075;1.5775219389116417;1.5874476092626322;0
0.431;1.5775219389116417;1.5877884023147502;0
0.43125;1.5775219389116417;1.5881291953668684;0
0.4315;1.5778579063136429;1.5881291953668684;0
0.43175;1.5775219389116417;1.5884699884189863;0
0.432;1.5771859715096403;1.5894923675753405;0
0.43225;1.5775219389116417;1.5898331606274587;0
0.4325;1.5771859715096403;1.5905147467316947;0
0.43275;1.5771859715096403;1.5905147467316947;0
0.433;1.576850004107639;1.5908555397838129;0
0.43325;1.5771859715096403;1.5908555397838129;0
0.4335;1.5775219389116417;1.5898331606274587;0
0.43375;1.5778579063136429;1.5894923675753405;0
0.434;1.5778579063136429;1.5884699884189863;0
0.43425;1.5778579063136429;1.5884699884189863;0
0.4345;1.5775219389116417;1.5877884023147502;0
0.43475;1.5778579063136429;1.586766023158396;0
0.435;1.5775219389116417;1.586766023158396;0
0.43525;1.5778579063136429;1.586425230106278;0
0.4355;1.578193873715644;1.5860844370541598;0
0.43575;1.5785298411176454;1.5854028509499236;0
0.436;1.5785298411176454;1.5836988856893333;0
0.43625;1.578193873715644;1.582676506532979;0
0.4365;1.5778579063136429;1.581654127376625;0
0.43675;1.578193873715644;1.5802909551681525;0
0.437;1.5778579063136429;1.5785869899075622;0
0.43725;1.5778579063136429;1.5779054038033262;0
0.4375;1.5775219389116417;1.57722381769909;0
0.43775;1.5775219389116417;1.5765422315948538;0
0.438;1.5775219389116417;1.5762014385427359;0
0.43825;1.5778579063136429;1.5748382663342635;0
0.4385;1.578193873715644;1.5714303358130828;0
0.43875;1.5778579063136429;1.5697263705524924;0
0.439;1.5775219389116417;1.5690447844482562;0
0.43925;1.5775219389116417;1.5690447844482562;0
0.4395;1.5778579063136429;1.572111921917319;0
0.43975;1.5778579063136429;1.5748382663342635;0
0.44;1.578193873715644;1.5762014385427359;0
0.44025;1.578193873715644;1.5768830246469718;0
0.4405;1.5778579063136429;1.57722381769909;0
0.44075;1.5775219389116417;1.5779054038033262;0
0.441;1.5775219389116417;1.5782461968554442;0
0.44125;1.5771859715096403;1.5782461968554442;0
0.4415;1.5771859715096403;1.5785869899075622;0
0.44175;1.5771859715096403;1.5785869899075622;0
0.442;1.5778579063136429;1.5782461968554442;0
0.44225;1.5778579063136429;1.5782461968554442;0
0.4425;1.5778579063136429;1.5779054038033262;0
0.44275;1.5778579063136429;1.57722381769909;0
0.443;1.5775219389116417;1.577564610751208;0
0.44325;1.5771859715096403;1.577564610751208;0
0.4435;1.5775219389116417;1.57722381769909;0
0.44375;1.5771859715096403;1.5768830246469718;0
0.444;1.5775219389116417;1.5768830246469718;0
